Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.92 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.06 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   24.35 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   26.0  ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.63 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.48 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.16 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   26.84 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   24.5  ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   27.02 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   27.02 ,         2478.4
India ,Maize            ,2011 ,      24784 ,                         1083 ,         55540.0  ,   25.64 ,         2478.4
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.53 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   27.29 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.81 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   24.35 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.36 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.72 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.63 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   26.41 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   27.41 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.45 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.92 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.06 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   24.35 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   26.0  ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.63 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.48 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.16 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   26.84 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   24.5  ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   27.02 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   27.02 ,        22724.0
India ,Potatoes         ,2011 ,     227240 ,                         1083 ,         55540.0  ,   25.64 ,        22724.0
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.53 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   27.29 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.81 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   24.35 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.36 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.72 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.63 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   26.41 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   27.41 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.45 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.92 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.06 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   24.35 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   26.0  ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.63 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.48 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.16 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   26.84 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   24.5  ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   27.02 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   27.02 ,         3587.8
India ,"""Rice Paddy""" ,2011 ,      35878 ,                         1083 ,         55540.0  ,   25.64 ,         3587.8
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.53 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   27.29 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.81 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   24.35 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.36 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.72 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.63 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   26.41 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   27.41 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.45 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.92 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.06 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   24.35 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   26.0  ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.63 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.48 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.16 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   26.84 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   24.5  ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   27.02 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   27.02 ,          948.7
India ,Sorghum          ,2011 ,       9487 ,                         1083 ,         55540.0  ,   25.64 ,          948.7
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.53 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   27.29 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.81 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   24.35 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.36 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.72 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.63 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   26.41 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   27.41 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.45 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.92 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.06 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   24.35 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   26.0  ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.63 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.48 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.16 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   26.84 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   24.5  ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   27.02 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   27.02 ,         1199.8
India ,Soybeans         ,2011 ,      11998 ,                         1083 ,         55540.0  ,   25.64 ,         1199.8
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.53 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   27.29 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.81 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   24.35 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.36 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.72 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.63 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   26.41 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   27.41 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.45 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.92 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.06 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   24.35 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   26.0  ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.63 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.48 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.16 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   26.84 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   24.5  ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   27.02 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   27.02 ,         9245.6
India ,Sweet Potatoes   ,2011 ,      92456 ,                         1083 ,         55540.0  ,   25.64 ,         9245.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.53 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   27.29 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.81 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   24.35 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.36 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.72 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.63 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   26.41 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   27.41 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.45 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.92 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.06 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   24.35 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   26.0  ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.63 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.48 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.16 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   26.84 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   24.5  ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   27.02 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   27.02 ,         2988.6
India ,Wheat            ,2011 ,      29886 ,                         1083 ,         55540.0  ,   25.64 ,         2988.6
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.86 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   27.03 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.21 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   24.37 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.04 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.82 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.89 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.94 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   28.02 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.39 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.88 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.45 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   24.37 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.33 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.89 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.98 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.3  ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.65 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   25.09 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.89 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.89 ,        38581.8
India ,Cassava          ,2012 ,     385818 ,                         1083 ,         52980.0  ,   26.09 ,        38581.8
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.86 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   27.03 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.21 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   24.37 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.04 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.82 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.89 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.94 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   28.02 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.39 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.88 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.45 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   24.37 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.33 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.89 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.98 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.3  ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.65 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   25.09 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.89 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.89 ,         2555.7
India ,Maize            ,2012 ,      25557 ,                         1083 ,         52980.0  ,   26.09 ,         2555.7
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.86 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   27.03 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.21 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   24.37 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.04 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.82 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.89 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.94 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   28.02 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.39 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.88 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.45 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   24.37 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.33 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.89 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.98 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.3  ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.65 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   25.09 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.89 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.89 ,        21753.0
India ,Potatoes         ,2012 ,     217530 ,                         1083 ,         52980.0  ,   26.09 ,        21753.0
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.86 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   27.03 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.21 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   24.37 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.04 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.82 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.89 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.94 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   28.02 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.39 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.88 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.45 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   24.37 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.33 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.89 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.98 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.3  ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.65 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   25.09 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.89 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.89 ,         3690.9
India ,"""Rice Paddy""" ,2012 ,      36909 ,                         1083 ,         52980.0  ,   26.09 ,         3690.9
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.86 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   27.03 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.21 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   24.37 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.04 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.82 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.89 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.94 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   28.02 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.39 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.88 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.45 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   24.37 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.33 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.89 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.98 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.3  ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.65 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   25.09 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.89 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.89 ,          956.8
India ,Sorghum          ,2012 ,       9568 ,                         1083 ,         52980.0  ,   26.09 ,          956.8
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.86 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   27.03 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.21 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   24.37 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.04 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.82 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.89 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.94 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   28.02 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.39 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.88 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.45 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   24.37 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.33 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.89 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.98 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.3  ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.65 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   25.09 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.89 ,         1353.0
India ,Soybeans         ,2012 ,      13530 ,                         1083 ,         52980.0  ,   26.89 ,         1353.0
