Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield_kg_ha,heat_stress_degreedays,drought_intensity,ndvi,ndvi_adjusted,soil_ph,soil_nitrogen,soil_organic_carbon,msp_trend,temp_rainfall_interaction,rainfall_deviation,rainfall_squared,temp_squared,pesticide_per_rainfall,year_normalized
India ,Sweet Potatoes   ,2008,1083,14485.33,25.11,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27194.13,0.0,1172889,630.5120999999999,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,24.25,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,26262.75,0.0,1172889,588.0625,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,26.19,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28363.77,0.0,1172889,685.9161,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,25.68,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27811.44,0.0,1172889,659.4624,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,25.56,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27681.48,0.0,1172889,653.3136,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,25.23,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27324.09,0.0,1172889,636.5529,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,26.51,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28710.33,0.0,1172889,702.7801000000001,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,24.51,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,26544.33,0.0,1172889,600.7401000000001,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,26.83,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29056.89,0.0,1172889,719.8489,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,26.83,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29056.89,0.0,1172889,719.8489,13.362850553505535,0.782608695652174
India ,Sweet Potatoes   ,2008,1083,14485.33,25.66,8894.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27789.78,0.0,1172889,658.4356,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.57,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27692.31,0.0,1172889,653.8249000000001,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,27.05,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29295.15,0.0,1172889,731.7025,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.78,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27919.74,0.0,1172889,664.6084000000001,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,24.25,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,26262.75,0.0,1172889,588.0625,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.35,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27454.050000000003,0.0,1172889,642.6225000000001,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.65,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27778.949999999997,0.0,1172889,657.9224999999999,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.68,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27811.44,0.0,1172889,659.4624,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,26.52,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28721.16,0.0,1172889,703.3104,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,27.45,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29728.35,0.0,1172889,753.5024999999999,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.3,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27399.9,0.0,1172889,640.09,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.88,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28028.039999999997,0.0,1172889,669.7743999999999,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.11,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27194.13,0.0,1172889,630.5120999999999,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,24.25,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,26262.75,0.0,1172889,588.0625,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,26.19,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28363.77,0.0,1172889,685.9161,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.68,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27811.44,0.0,1172889,659.4624,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.56,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27681.48,0.0,1172889,653.3136,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.23,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27324.09,0.0,1172889,636.5529,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,26.51,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,28710.33,0.0,1172889,702.7801000000001,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,24.51,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,26544.33,0.0,1172889,600.7401000000001,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,26.83,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29056.89,0.0,1172889,719.8489,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,26.83,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,29056.89,0.0,1172889,719.8489,13.362850553505535,0.782608695652174
India ,Wheat            ,2008,1083,14485.33,25.66,2802.2,0.0,0.0,0.65,1.0,6.5,150,12.5,1.54,27789.78,0.0,1172889,658.4356,13.362850553505535,0.782608695652174
India ,Cassava          ,2009,1083,28707.01,26.55,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,28.1,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30432.300000000003,0.0,1172889,789.6100000000001,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.76,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28981.08,0.0,1172889,716.0976,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,24.87,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,25.73,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27865.59,0.0,1172889,662.0329,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.68,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28894.44,0.0,1172889,711.8224,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.55,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,27.15,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29403.449999999997,0.0,1172889,737.1225,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,28.03,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30356.49,0.0,1172889,785.6809000000001,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.41,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28602.03,0.0,1172889,697.4881,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.92,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29154.36,0.0,1172889,724.6864,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,25.99,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28147.17,0.0,1172889,675.4800999999999,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,24.87,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,27.14,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29392.62,0.0,1172889,736.5796,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.55,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.31,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28493.73,0.0,1172889,692.2161,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,25.87,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28017.210000000003,0.0,1172889,669.2569000000001,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,27.43,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29706.69,0.0,1172889,752.4049,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,25.38,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27486.539999999997,0.0,1172889,644.1443999999999,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,27.82,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,27.82,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Cassava          ,2009,1083,28707.01,26.55,34343.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.55,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,28.1,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30432.300000000003,0.0,1172889,789.6100000000001,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.76,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28981.08,0.0,1172889,716.0976,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,24.87,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,25.73,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27865.59,0.0,1172889,662.0329,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.68,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28894.44,0.0,1172889,711.8224,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.55,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,27.15,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29403.449999999997,0.0,1172889,737.1225,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,28.03,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30356.49,0.0,1172889,785.6809000000001,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.41,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28602.03,0.0,1172889,697.4881,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.92,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29154.36,0.0,1172889,724.6864,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,25.99,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28147.17,0.0,1172889,675.4800999999999,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,24.87,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,27.14,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29392.62,0.0,1172889,736.5796,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.55,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.31,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28493.73,0.0,1172889,692.2161,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,25.87,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28017.210000000003,0.0,1172889,669.2569000000001,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,27.43,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29706.69,0.0,1172889,752.4049,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,25.38,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27486.539999999997,0.0,1172889,644.1443999999999,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,27.82,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,27.82,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Maize            ,2009,1083,28707.01,26.55,2023.8,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.55,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,28.1,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30432.300000000003,0.0,1172889,789.6100000000001,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.76,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28981.08,0.0,1172889,716.0976,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,24.87,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,25.73,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27865.59,0.0,1172889,662.0329,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.68,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28894.44,0.0,1172889,711.8224,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.55,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,27.15,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29403.449999999997,0.0,1172889,737.1225,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,28.03,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30356.49,0.0,1172889,785.6809000000001,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.41,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28602.03,0.0,1172889,697.4881,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.92,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29154.36,0.0,1172889,724.6864,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,25.99,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28147.17,0.0,1172889,675.4800999999999,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,24.87,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,27.14,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29392.62,0.0,1172889,736.5796,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.55,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.31,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28493.73,0.0,1172889,692.2161,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,25.87,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28017.210000000003,0.0,1172889,669.2569000000001,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,27.43,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29706.69,0.0,1172889,752.4049,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,25.38,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27486.539999999997,0.0,1172889,644.1443999999999,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,27.82,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,27.82,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,Potatoes         ,2009,1083,28707.01,26.55,18810.3,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.55,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,28.1,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30432.300000000003,0.0,1172889,789.6100000000001,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.76,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28981.08,0.0,1172889,716.0976,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,24.87,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,25.73,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27865.59,0.0,1172889,662.0329,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.68,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28894.44,0.0,1172889,711.8224,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.55,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,27.15,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29403.449999999997,0.0,1172889,737.1225,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,28.03,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30356.49,0.0,1172889,785.6809000000001,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.41,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28602.03,0.0,1172889,697.4881,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.92,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29154.36,0.0,1172889,724.6864,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,25.99,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28147.17,0.0,1172889,675.4800999999999,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,24.87,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,27.14,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29392.62,0.0,1172889,736.5796,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.55,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.31,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28493.73,0.0,1172889,692.2161,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,25.87,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28017.210000000003,0.0,1172889,669.2569000000001,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,27.43,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29706.69,0.0,1172889,752.4049,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,25.38,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27486.539999999997,0.0,1172889,644.1443999999999,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,27.82,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,27.82,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30129.06,0.0,1172889,773.9524,26.482481549815496,0.8260869565217391
India ,"""Rice Paddy"" ",2009,1083,28707.01,26.55,3236.6,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.55,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,28.1,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30432.300000000003,0.0,1172889,789.6100000000001,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.76,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28981.08,0.0,1172889,716.0976,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,24.87,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,25.73,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,27865.59,0.0,1172889,662.0329,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.68,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28894.44,0.0,1172889,711.8224,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.55,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,27.15,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29403.449999999997,0.0,1172889,737.1225,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,28.03,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,30356.49,0.0,1172889,785.6809000000001,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.41,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28602.03,0.0,1172889,697.4881,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.92,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29154.36,0.0,1172889,724.6864,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,25.99,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28147.17,0.0,1172889,675.4800999999999,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,24.87,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,26934.210000000003,0.0,1172889,618.5169000000001,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,27.14,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,29392.62,0.0,1172889,736.5796,26.482481549815496,0.8260869565217391
India ,Sorghum          ,2009,1083,28707.01,26.55,962.1,0.0,0.0,0.65,1.0,6.5,150,12.5,1.5699999999999998,28753.65,0.0,1172889,704.9025,26.482481549815496,0.8260869565217391
