Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     13422, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    25.58,           844.3
     13423, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    27.23,           844.3
     13424, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    24.59,           844.3
     13425, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    27.31,           844.3
     13426, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    27.31,           844.3
     13427, India, Sorghum       , 2007,        8443,                        1083.0,          27422.77,    25.82,           844.3
     13428, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.0 ,          1235.1
     13429, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    27.51,          1235.1
     13430, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.98,          1235.1
     13431, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    24.6 ,          1235.1
     13432, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.46,          1235.1
     13433, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.95,          1235.1
     13434, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.15,          1235.1
     13435, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.58,          1235.1
     13436, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    27.55,          1235.1
     13437, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.66,          1235.1
     13438, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.27,          1235.1
     13439, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.44,          1235.1
     13440, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    24.6 ,          1235.1
     13441, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.39,          1235.1
     13442, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    26.15,          1235.1
     13443, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.59,          1235.1
     13444, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.58,          1235.1
     13445, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    27.23,          1235.1
     13446, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    24.59,          1235.1
     13447, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    27.31,          1235.1
     13448, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    27.31,          1235.1
     13449, India, Soybeans      , 2007,       12351,                        1083.0,          27422.77,    25.82,          1235.1
     13450, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.0 ,          8697.6
     13451, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    27.51,          8697.6
     13452, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.98,          8697.6
     13453, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    24.6 ,          8697.6
     13454, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.46,          8697.6
     13455, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.95,          8697.6
     13456, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.15,          8697.6
     13457, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.58,          8697.6
     13458, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    27.55,          8697.6
     13459, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.66,          8697.6
     13460, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.27,          8697.6
     13461, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.44,          8697.6
     13462, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    24.6 ,          8697.6
     13463, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.39,          8697.6
     13464, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    26.15,          8697.6
     13465, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.59,          8697.6
     13466, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.58,          8697.6
     13467, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    27.23,          8697.6
     13468, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    24.59,          8697.6
     13469, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    27.31,          8697.6
     13470, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    27.31,          8697.6
     13471, India, Sweet potatoes, 2007,       86976,                        1083.0,          27422.77,    25.82,          8697.6
     13472, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.0 ,          2707.9
     13473, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    27.51,          2707.9
     13474, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.98,          2707.9
     13475, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    24.6 ,          2707.9
     13476, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.46,          2707.9
     13477, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.95,          2707.9
     13478, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.15,          2707.9
     13479, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.58,          2707.9
     13480, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    27.55,          2707.9
     13481, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.66,          2707.9
     13482, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.27,          2707.9
     13483, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.44,          2707.9
     13484, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    24.6 ,          2707.9
     13485, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.39,          2707.9
     13486, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    26.15,          2707.9
     13487, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.59,          2707.9
     13488, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.58,          2707.9
     13489, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    27.23,          2707.9
     13490, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    24.59,          2707.9
     13491, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    27.31,          2707.9
     13492, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    27.31,          2707.9
     13493, India, Wheat         , 2007,       27079,                        1083.0,          27422.77,    25.82,          2707.9
     13494, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.57,         33540.7
     13495, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    27.05,         33540.7
     13496, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.78,         33540.7
     13497, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    24.25,         33540.7
     13498, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.35,         33540.7
     13499, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.65,         33540.7
     13500, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.68,         33540.7
     13501, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    26.52,         33540.7
     13502, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    27.45,         33540.7
     13503, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.3 ,         33540.7
     13504, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.88,         33540.7
     13505, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.11,         33540.7
     13506, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    24.25,         33540.7
     13507, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    26.19,         33540.7
     13508, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.68,         33540.7
     13509, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.56,         33540.7
     13510, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.23,         33540.7
     13511, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    26.51,         33540.7
     13512, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    24.51,         33540.7
     13513, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    26.83,         33540.7
     13514, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    26.83,         33540.7
     13515, India, Cassava       , 2008,      335407,                        1083.0,          14485.33,    25.66,         33540.7
     13516, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.57,          2414.0
     13517, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    27.05,          2414.0
     13518, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.78,          2414.0
     13519, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    24.25,          2414.0
     13520, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.35,          2414.0
     13521, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.65,          2414.0
     13522, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.68,          2414.0
     13523, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    26.52,          2414.0
     13524, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    27.45,          2414.0
     13525, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.3 ,          2414.0
     13526, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.88,          2414.0
     13527, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.11,          2414.0
     13528, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    24.25,          2414.0
     13529, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    26.19,          2414.0
     13530, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.68,          2414.0
     13531, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.56,          2414.0
     13532, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.23,          2414.0
     13533, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    26.51,          2414.0
     13534, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    24.51,          2414.0
     13535, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    26.83,          2414.0
     13536, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    26.83,          2414.0
     13537, India, Maize         , 2008,       24140,                        1083.0,          14485.33,    25.66,          2414.0
     13538, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.57,         19297.3
     13539, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    27.05,         19297.3
     13540, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.78,         19297.3
     13541, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    24.25,         19297.3
     13542, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.35,         19297.3
     13543, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.65,         19297.3
     13544, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.68,         19297.3
     13545, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    26.52,         19297.3
     13546, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    27.45,         19297.3
     13547, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.3 ,         19297.3
     13548, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.88,         19297.3
     13549, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.11,         19297.3
     13550, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    24.25,         19297.3
     13551, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    26.19,         19297.3
     13552, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.68,         19297.3
     13553, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.56,         19297.3
     13554, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.23,         19297.3
     13555, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    26.51,         19297.3
     13556, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    24.51,         19297.3
     13557, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    26.83,         19297.3
     13558, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    26.83,         19297.3
     13559, India, Potatoes      , 2008,      192973,                        1083.0,          14485.33,    25.66,         19297.3
     13560, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.57,          3250.9
     13561, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    27.05,          3250.9
     13562, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.78,          3250.9
     13563, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    24.25,          3250.9
     13564, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.35,          3250.9
     13565, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.65,          3250.9
     13566, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.68,          3250.9
     13567, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    26.52,          3250.9
     13568, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    27.45,          3250.9
     13569, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.3 ,          3250.9
     13570, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.88,          3250.9
     13571, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.11,          3250.9
     13572, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    24.25,          3250.9
     13573, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    26.19,          3250.9
     13574, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.68,          3250.9
     13575, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.56,          3250.9
     13576, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.23,          3250.9
     13577, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    26.51,          3250.9
     13578, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    24.51,          3250.9
     13579, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    26.83,          3250.9
     13580, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    26.83,          3250.9
     13581, India, "Rice, paddy" , 2008,       32509,                        1083.0,          14485.33,    25.66,          3250.9
     13582, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.57,          1020.9
     13583, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    27.05,          1020.9
     13584, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.78,          1020.9
     13585, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    24.25,          1020.9
     13586, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.35,          1020.9
     13587, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.65,          1020.9
     13588, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.68,          1020.9
     13589, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    26.52,          1020.9
     13590, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    27.45,          1020.9
     13591, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.3 ,          1020.9
     13592, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.88,          1020.9
     13593, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.11,          1020.9
     13594, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    24.25,          1020.9
     13595, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    26.19,          1020.9
     13596, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.68,          1020.9
     13597, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.56,          1020.9
     13598, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.23,          1020.9
     13599, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    26.51,          1020.9
     13600, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    24.51,          1020.9
     13601, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    26.83,          1020.9
     13602, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    26.83,          1020.9
     13603, India, Sorghum       , 2008,       10209,                        1083.0,          14485.33,    25.66,          1020.9
     13604, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.57,          1041.5
     13605, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    27.05,          1041.5
     13606, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.78,          1041.5
     13607, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    24.25,          1041.5
     13608, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.35,          1041.5
     13609, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.65,          1041.5
     13610, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.68,          1041.5
     13611, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    26.52,          1041.5
     13612, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    27.45,          1041.5
     13613, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.3 ,          1041.5
     13614, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.88,          1041.5
     13615, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.11,          1041.5
     13616, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    24.25,          1041.5
     13617, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    26.19,          1041.5
     13618, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.68,          1041.5
     13619, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.56,          1041.5
     13620, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.23,          1041.5
     13621, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    26.51,          1041.5
     13622, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    24.51,          1041.5
     13623, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    26.83,          1041.5
     13624, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    26.83,          1041.5
     13625, India, Soybeans      , 2008,       10415,                        1083.0,          14485.33,    25.66,          1041.5
     13626, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.57,          8894.3
     13627, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    27.05,          8894.3
     13628, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.78,          8894.3
     13629, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    24.25,          8894.3
     13630, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.35,          8894.3
     13631, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.65,          8894.3
     13632, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.68,          8894.3
     13633, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    26.52,          8894.3
     13634, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    27.45,          8894.3
     13635, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.3 ,          8894.3
     13636, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.88,          8894.3
     13637, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.11,          8894.3
     13638, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    24.25,          8894.3
     13639, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    26.19,          8894.3
     13640, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.68,          8894.3
     13641, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.56,          8894.3
     13642, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.23,          8894.3
     13643, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    26.51,          8894.3
     13644, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    24.51,          8894.3
     13645, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    26.83,          8894.3
     13646, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    26.83,          8894.3
     13647, India, Sweet potatoes, 2008,       88943,                        1083.0,          14485.33,    25.66,          8894.3
     13648, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.57,          2802.2
     13649, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    27.05,          2802.2
     13650, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.78,          2802.2
     13651, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    24.25,          2802.2
     13652, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.35,          2802.2
     13653, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.65,          2802.2
     13654, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.68,          2802.2
     13655, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    26.52,          2802.2
     13656, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    27.45,          2802.2
     13657, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.3 ,          2802.2
     13658, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.88,          2802.2
     13659, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.11,          2802.2
     13660, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    24.25,          2802.2
     13661, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    26.19,          2802.2
     13662, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.68,          2802.2
     13663, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.56,          2802.2
     13664, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.23,          2802.2
     13665, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    26.51,          2802.2
     13666, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    24.51,          2802.2
     13667, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    26.83,          2802.2
     13668, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    26.83,          2802.2
     13669, India, Wheat         , 2008,       28022,                        1083.0,          14485.33,    25.66,          2802.2
     13670, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.55,         34343.3
     13671, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    28.1 ,         34343.3
     13672, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.76,         34343.3
     13673, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    24.87,         34343.3
     13674, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    25.73,         34343.3
     13675, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.68,         34343.3
     13676, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.55,         34343.3
     13677, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    27.15,         34343.3
     13678, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    28.03,         34343.3
     13679, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.41,         34343.3
     13680, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.92,         34343.3
     13681, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    25.99,         34343.3
     13682, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    24.87,         34343.3
     13683, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    27.14,         34343.3
     13684, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.55,         34343.3
     13685, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.31,         34343.3
     13686, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    25.87,         34343.3
     13687, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    27.43,         34343.3
     13688, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    25.38,         34343.3
     13689, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    27.82,         34343.3
     13690, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    27.82,         34343.3
     13691, India, Cassava       , 2009,      343433,                        1083.0,          28707.01,    26.55,         34343.3
     13692, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.55,          2023.8
     13693, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    28.1 ,          2023.8
     13694, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.76,          2023.8
     13695, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    24.87,          2023.8
     13696, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    25.73,          2023.8
     13697, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.68,          2023.8
     13698, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.55,          2023.8
     13699, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    27.15,          2023.8
     13700, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    28.03,          2023.8
     13701, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.41,          2023.8
     13702, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.92,          2023.8
     13703, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    25.99,          2023.8
     13704, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    24.87,          2023.8
     13705, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    27.14,          2023.8
     13706, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.55,          2023.8
     13707, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.31,          2023.8
     13708, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    25.87,          2023.8
     13709, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    27.43,          2023.8
     13710, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    25.38,          2023.8
     13711, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    27.82,          2023.8
     13712, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    27.82,          2023.8
     13713, India, Maize         , 2009,       20238,                        1083.0,          28707.01,    26.55,          2023.8
     13714, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.55,         18810.3
     13715, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    28.1 ,         18810.3
     13716, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.76,         18810.3
     13717, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    24.87,         18810.3
     13718, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    25.73,         18810.3
     13719, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.68,         18810.3
     13720, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.55,         18810.3
     13721, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    27.15,         18810.3
     13722, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    28.03,         18810.3
     13723, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.41,         18810.3
     13724, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.92,         18810.3
     13725, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    25.99,         18810.3
     13726, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    24.87,         18810.3
     13727, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    27.14,         18810.3
     13728, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.55,         18810.3
     13729, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    26.31,         18810.3
     13730, India, Potatoes      , 2009,      188103,                        1083.0,          28707.01,    25.87,         18810.3
